,country,time-period,sector,energy-type,value(KTOE)
1086,Finland,2018,industry,Electricity,3395.271
1087,Finland,2019,industry,Electricity,3315.821
1088,Finland,2020,industry,Electricity,3067.928
1089,France,2009,industry,Electricity,9606.363
1090,France,2010,industry,Electricity,10098.366
1091,France,2011,industry,Electricity,10247.1
1092,France,2012,industry,Electricity,10293.211
1093,France,2013,industry,Electricity,10157.96
1094,France,2014,industry,Electricity,10069.997
1095,France,2015,industry,Electricity,9966.284
1096,France,2016,industry,Electricity,10120.888
1097,France,2017,industry,Electricity,10037.672
1098,France,2018,industry,Electricity,10053.611
1099,France,2019,industry,Electricity,9944.634
1100,France,2020,industry,Electricity,9097.449
1101,Georgia,2013,industry,Electricity,200.086
1102,Georgia,2014,industry,Electricity,242.218
1103,Georgia,2015,industry,Electricity,236.543
1104,Georgia,2016,industry,Electricity,249.527
1105,Georgia,2017,industry,Electricity,283.276
1106,Georgia,2018,industry,Electricity,284.239
1107,Georgia,2019,industry,Electricity,279.691
1108,Georgia,2020,industry,Electricity,268.822
1109,Croatia,2009,industry,Electricity,291.66
1110,Croatia,2010,industry,Electricity,299.054
1111,Croatia,2011,industry,Electricity,287.962
1112,Croatia,2012,industry,Electricity,261.307
1113,Croatia,2013,industry,Electricity,270.679
1114,Croatia,2014,industry,Electricity,282.975
1115,Croatia,2015,industry,Electricity,294.841
1116,Croatia,2016,industry,Electricity,294.583
1117,Croatia,2017,industry,Electricity,310.138
1118,Croatia,2018,industry,Electricity,316.681
1119,Croatia,2019,industry,Electricity,310.628
1120,Croatia,2020,industry,Electricity,307.42
1121,Hungary,2009,industry,Electricity,736.113
1122,Hungary,2010,industry,Electricity,841.273
1123,Hungary,2011,industry,Electricity,849.355
1124,Hungary,2012,industry,Electricity,1272.743
1125,Hungary,2013,industry,Electricity,1276.01
1126,Hungary,2014,industry,Electricity,1263.629
1127,Hungary,2015,industry,Electricity,1324.42
1128,Hungary,2016,industry,Electricity,1375.924
1129,Hungary,2017,industry,Electricity,1438.951
1130,Hungary,2018,industry,Electricity,1481.857
1131,Hungary,2019,industry,Electricity,1526.311
1132,Hungary,2020,industry,Electricity,1506.191
1133,Ireland,2009,industry,Electricity,538.189
1134,Ireland,2010,industry,Electricity,487.539
1135,Ireland,2011,industry,Electricity,496.396
1136,Ireland,2012,industry,Electricity,477.066
1137,Ireland,2013,industry,Electricity,490.853
1138,Ireland,2014,industry,Electricity,559.616
1139,Ireland,2015,industry,Electricity,549.729
1140,Ireland,2016,industry,Electricity,574.494
1141,Ireland,2017,industry,Electricity,584.345
1142,Ireland,2018,industry,Electricity,596.729
1143,Ireland,2019,industry,Electricity,596.769
1144,Ireland,2020,industry,Electricity,557.889
1145,Iceland,2009,industry,Electricity,1160.963
1146,Iceland,2010,industry,Electricity,1160.619
1147,Iceland,2011,industry,Electricity,1192.433
1148,Iceland,2012,industry,Electricity,1221.066
1149,Iceland,2013,industry,Electricity,1262.081
1150,Iceland,2014,industry,Electricity,1262.425
1151,Iceland,2015,industry,Electricity,1300.86
1152,Iceland,2016,industry,Electricity,1276.01
1153,Iceland,2017,industry,Electricity,1323.169
1154,Iceland,2018,industry,Electricity,1334.892
1155,Iceland,2019,industry,Electricity,1281.176
1156,Iceland,2020,industry,Electricity,1267.273
1157,Italy,2009,industry,Electricity,10370.335
1158,Italy,2010,industry,Electricity,10994.669
1159,Italy,2011,industry,Electricity,11012.554
1160,Italy,2012,industry,Electricity,10345.916
1161,Italy,2013,industry,Electricity,9886.586
1162,Italy,2014,industry,Electricity,9709.2
1163,Italy,2015,industry,Electricity,9687.446
1164,Italy,2016,industry,Electricity,9738.349
1165,Italy,2017,industry,Electricity,9940.621
1166,Italy,2018,industry,Electricity,9980.236
1167,Italy,2019,industry,Electricity,10278.144
1168,Italy,2020,industry,Electricity,10086.375
1169,Lithuania,2009,industry,Electricity,208.942
1170,Lithuania,2010,industry,Electricity,228.203
1171,Lithuania,2011,industry,Electricity,238.005
1172,Lithuania,2012,industry,Electricity,250.043
1173,Lithuania,2013,industry,Electricity,256.75
1174,Lithuania,2014,industry,Electricity,268.186
1175,Lithuania,2015,industry,Electricity,284.867
1176,Lithuania,2016,industry,Electricity,293.809
1177,Lithuania,2017,industry,Electricity,312.58
1178,Lithuania,2018,industry,Electricity,316.913
1179,Lithuania,2019,industry,Electricity,326.225
1180,Lithuania,2020,industry,Electricity,321.496
1181,Luxembourg,2009,industry,Electricity,266.288
1182,Luxembourg,2010,industry,Electricity,311.725
1183,Luxembourg,2011,industry,Electricity,307.506
1184,Luxembourg,2012,industry,Electricity,275.734
1185,Luxembourg,2013,industry,Electricity,262.351
1186,Luxembourg,2014,industry,Electricity,264.579
1187,Luxembourg,2015,industry,Electricity,270.516
1188,Luxembourg,2016,industry,Electricity,295.091
1189,Luxembourg,2017,industry,Electricity,258.614
1190,Luxembourg,2018,industry,Electricity,273.036
1191,Luxembourg,2019,industry,Electricity,258.493
1192,Luxembourg,2020,industry,Electricity,251.864
1193,Latvia,2009,industry,Electricity,129.493
1194,Latvia,2010,industry,Electricity,136.715
1195,Latvia,2011,industry,Electricity,143.594
1196,Latvia,2012,industry,Electricity,171.367
1197,Latvia,2013,industry,Electricity,155.46
1198,Latvia,2014,industry,Electricity,143.336
1199,Latvia,2015,industry,Electricity,146.432
1200,Latvia,2016,industry,Electricity,143.336
1201,Latvia,2017,industry,Electricity,151.56
1202,Latvia,2018,industry,Electricity,158.381
1203,Latvia,2019,industry,Electricity,158.736
1204,Latvia,2020,industry,Electricity,160.24
1205,Moldova,2010,industry,Electricity,67.756
1206,Moldova,2011,industry,Electricity,70.077
1207,Moldova,2012,industry,Electricity,72.657
1208,Moldova,2013,industry,Electricity,74.979
1209,Moldova,2014,industry,Electricity,77.902
1210,Moldova,2015,industry,Electricity,66.466
1211,Moldova,2016,industry,Electricity,64.574
1212,Moldova,2017,industry,Electricity,65.692
1213,Moldova,2018,industry,Electricity,66.294
1214,Moldova,2019,industry,Electricity,63.629
1215,Moldova,2020,industry,Electricity,60.619
1216,Montenegro,2009,industry,Electricity,145.658
1217,Montenegro,2010,industry,Electricity,159.329
1218,Montenegro,2011,industry,Electricity,185.899
1219,Montenegro,2012,industry,Electricity,159.501
1220,Montenegro,2013,industry,Electricity,114.015
1221,Montenegro,2014,industry,Electricity,65.348
1222,Montenegro,2015,industry,Electricity,65.95
1223,Montenegro,2016,industry,Electricity,56.75
1224,Montenegro,2017,industry,Electricity,62.915
1225,Montenegro,2018,industry,Electricity,63.405
1226,Montenegro,2019,industry,Electricity,60.06
1227,Montenegro,2020,industry,Electricity,60.206
1228,North Macedonia,2009,industry,Electricity,134.308
1229,North Macedonia,2010,industry,Electricity,172.829
1230,North Macedonia,2011,industry,Electricity,215.477
1231,North Macedonia,2012,industry,Electricity,189.682
1232,North Macedonia,2013,industry,Electricity,194.411
1233,North Macedonia,2014,industry,Electricity,190.972
1234,North Macedonia,2015,industry,Electricity,169.905
1235,North Macedonia,2016,industry,Electricity,142.175
1236,North Macedonia,2017,industry,Electricity,126.56
1237,North Macedonia,2018,industry,Electricity,134.105
1238,North Macedonia,2019,industry,Electricity,139.306
1239,North Macedonia,2020,industry,Electricity,141.0
1240,Malta,2009,industry,Electricity,43.766
1241,Malta,2010,industry,Electricity,34.136
1242,Malta,2011,industry,Electricity,34.652
1243,Malta,2012,industry,Electricity,34.652
1244,Malta,2013,industry,Electricity,34.738
1245,Malta,2014,industry,Electricity,34.91
1246,Malta,2015,industry,Electricity,35.684
1247,Malta,2016,industry,Electricity,35.34
1248,Malta,2017,industry,Electricity,39.438
1249,Malta,2018,industry,Electricity,40.431
1250,Malta,2019,industry,Electricity,41.02
1251,Malta,2020,industry,Electricity,39.731
1252,Netherlands,2009,industry,Electricity,3144.024
1253,Netherlands,2010,industry,Electricity,3371.453
1254,Netherlands,2011,industry,Electricity,3363.887
1255,Netherlands,2012,industry,Electricity,3016.131
1256,Netherlands,2013,industry,Electricity,3001.391
1257,Netherlands,2014,industry,Electricity,2862.836
1258,Netherlands,2015,industry,Electricity,2928.612
1259,Netherlands,2016,industry,Electricity,3043.405
1260,Netherlands,2017,industry,Electricity,3057.145
1261,Netherlands,2018,industry,Electricity,3097.553
1262,Netherlands,2019,industry,Electricity,3044.948
1263,Netherlands,2020,industry,Electricity,3047.697
1264,Norway,2009,industry,Electricity,3550.215
1265,Norway,2010,industry,Electricity,3828.375
1266,Norway,2011,industry,Electricity,3800.086
1267,Norway,2012,industry,Electricity,3739.639
1268,Norway,2013,industry,Electricity,3727.257
1269,Norway,2014,industry,Electricity,3821.668
1270,Norway,2015,industry,Electricity,3870.335
1271,Norway,2016,industry,Electricity,3934.308
1272,Norway,2017,industry,Electricity,3956.148
1273,Norway,2018,industry,Electricity,4041.644
1274,Norway,2019,industry,Electricity,4003.009
1275,Norway,2020,industry,Electricity,4054.536
1276,Poland,2009,industry,Electricity,3386.844
1277,Poland,2010,industry,Electricity,3564.23
1278,Poland,2011,industry,Electricity,3794.669
1279,Poland,2012,industry,Electricity,3844.712
1280,Poland,2013,industry,Electricity,4066.208
1281,Poland,2014,industry,Electricity,4091.574
1282,Poland,2015,industry,Electricity,4254.686
1283,Poland,2016,industry,Electricity,4403.267
1284,Poland,2017,industry,Electricity,4689.87
1285,Poland,2018,industry,Electricity,4851.599
1286,Poland,2019,industry,Electricity,4873.209
1287,Poland,2020,industry,Electricity,4669.524
1288,Portugal,2009,industry,Electricity,1390.628
1289,Portugal,2010,industry,Electricity,1501.978
1290,Portugal,2011,industry,Electricity,1458.04
1291,Portugal,2012,industry,Electricity,1369.905
1292,Portugal,2013,industry,Electricity,1375.15
1293,Portugal,2014,industry,Electricity,1323.732
1294,Portugal,2015,industry,Electricity,1331.126
1295,Portugal,2016,industry,Electricity,1345.106
1296,Portugal,2017,industry,Electricity,1388.013
1297,Portugal,2018,industry,Electricity,1409.879
1298,Portugal,2019,industry,Electricity,1435.555
1299,Portugal,2020,industry,Electricity,1381.507
1300,Romania,2009,industry,Electricity,1563.457
1301,Romania,2010,industry,Electricity,1752.451
1302,Romania,2011,industry,Electricity,1812.812
1303,Romania,2012,industry,Electricity,1754.514
1304,Romania,2013,industry,Electricity,1618.487
1305,Romania,2014,industry,Electricity,1707.223
1306,Romania,2015,industry,Electricity,1764.832
1307,Romania,2016,industry,Electricity,1789.94
1308,Romania,2017,industry,Electricity,1867.92
1309,Romania,2018,industry,Electricity,1910.992
1310,Romania,2019,industry,Electricity,1887.252
1311,Romania,2020,industry,Electricity,1740.642
1312,Serbia,2009,industry,Electricity,582.287
1313,Serbia,2010,industry,Electricity,643.938
1314,Serbia,2011,industry,Electricity,660.791
1315,Serbia,2012,industry,Electricity,610.834
1316,Serbia,2013,industry,Electricity,623.474
1317,Serbia,2014,industry,Electricity,621.066
1318,Serbia,2015,industry,Electricity,648.237
1319,Serbia,2016,industry,Electricity,687.962
1320,Serbia,2017,industry,Electricity,722.443
1321,Serbia,2018,industry,Electricity,751.099
1322,Serbia,2019,industry,Electricity,755.207
1323,Serbia,2020,industry,Electricity,740.96
1324,Sweden,2009,industry,Electricity,4422.27
1325,Sweden,2010,industry,Electricity,4676.354
1326,Sweden,2011,industry,Electricity,4626.139
1327,Sweden,2012,industry,Electricity,4649.785
1328,Sweden,2013,industry,Electricity,4472.399
1329,Sweden,2014,industry,Electricity,4361.995
1330,Sweden,2015,industry,Electricity,4323.388
1331,Sweden,2016,industry,Electricity,4324.076
1332,Sweden,2017,industry,Electricity,4379.966
1333,Sweden,2018,industry,Electricity,4361.049
1334,Sweden,2019,industry,Electricity,4254.342
1335,Sweden,2020,industry,Electricity,4082.459
1336,Slovenia,2009,industry,Electricity,426.999
1337,Slovenia,2010,industry,Electricity,471.797
1338,Slovenia,2011,industry,Electricity,504.213
1339,Slovenia,2012,industry,Electricity,509.2
1340,Slovenia,2013,industry,Electricity,505.417
1341,Slovenia,2014,industry,Electricity,520.808
1342,Slovenia,2015,industry,Electricity,533.018
1343,Slovenia,2016,industry,Electricity,536.028
1344,Slovenia,2017,industry,Electricity,554.276
1345,Slovenia,2018,industry,Electricity,558.798
1346,Slovenia,2019,industry,Electricity,558.185
1347,Slovenia,2020,industry,Electricity,513.62
1348,Slovakia,2009,industry,Electricity,925.881
1349,Slovakia,2010,industry,Electricity,939.553
1350,Slovakia,2011,industry,Electricity,966.552
1351,Slovakia,2012,industry,Electricity,1023.904
1352,Slovakia,2013,industry,Electricity,1013.328
1353,Slovakia,2014,industry,Electricity,1052.193
1354,Slovakia,2015,industry,Electricity,997.85
1355,Slovakia,2016,industry,Electricity,1039.123
1356,Slovakia,2017,industry,Electricity,1062.425
1357,Slovakia,2018,industry,Electricity,1100.086
1358,Slovakia,2019,industry,Electricity,1052.966
1359,Slovakia,2020,industry,Electricity,902.923
1360,Turkey,2009,industry,Electricity,5890.284
1361,Turkey,2010,industry,Electricity,6646.174
1362,Turkey,2011,industry,Electricity,7383.835
1363,Turkey,2012,industry,Electricity,7762.253
1364,Turkey,2013,industry,Electricity,7857.61
1365,Turkey,2014,industry,Electricity,8241.101
1366,Turkey,2015,industry,Electricity,8660.619
1367,Turkey,2016,industry,Electricity,9050.989
1368,Turkey,2017,industry,Electricity,9746.724
1369,Turkey,2018,industry,Electricity,9837.827
1370,Turkey,2019,industry,Electricity,9596.703
1371,Turkey,2020,industry,Electricity,9978.492
1372,Ukraine,2009,industry,Electricity,4803.095
1373,Ukraine,2010,industry,Electricity,5667.326
1374,Ukraine,2011,industry,Electricity,5407.567
1375,Ukraine,2012,industry,Electricity,5425.709
1376,Ukraine,2013,industry,Electricity,5037.317
1377,Ukraine,2014,industry,Electricity,4677.644
1378,Ukraine,2015,industry,Electricity,4296.045
1379,Ukraine,2016,industry,Electricity,4294.153
1380,Ukraine,2017,industry,Electricity,4319.433
1381,Ukraine,2018,industry,Electricity,4447.721
1382,Ukraine,2019,industry,Electricity,4178.117
1383,Ukraine,2020,industry,Electricity,3945.641
1384,United Kingdom,2009,industry,Electricity,8575.838
1385,United Kingdom,2010,industry,Electricity,8999.828
1386,United Kingdom,2011,industry,Electricity,8816.079
1387,United Kingdom,2012,industry,Electricity,8476.268
1388,United Kingdom,2013,industry,Electricity,8346.26
1389,United Kingdom,2014,industry,Electricity,8010.06
1390,United Kingdom,2015,industry,Electricity,8000.369
1391,United Kingdom,2016,industry,Electricity,8032.956
1392,United Kingdom,2017,industry,Electricity,7939.807
1393,United Kingdom,2018,industry,Electricity,8081.377
1394,United Kingdom,2019,industry,Electricity,7887.532
1395,Kosovo,2009,industry,Electricity,94.583
1396,Kosovo,2010,industry,Electricity,99.14
1397,Kosovo,2011,industry,Electricity,110.748
1398,Kosovo,2012,industry,Electricity,107.911
1399,Kosovo,2013,industry,Electricity,107.911
1400,Kosovo,2014,industry,Electricity,112.726
1401,Kosovo,2015,industry,Electricity,117.627
1402,Kosovo,2016,industry,Electricity,90.112
1403,Kosovo,2017,industry,Electricity,91.436
1404,Kosovo,2018,industry,Electricity,84.237
1405,Kosovo,2019,industry,Electricity,89.672
1406,Kosovo,2020,industry,Electricity,92.153
1407,Albania,2009,industry,Natural gas,0.817
1408,Albania,2010,industry,Natural gas,0.709
1409,Albania,2011,industry,Natural gas,0.0
1410,Albania,2012,industry,Natural gas,3.332
1411,Albania,2013,industry,Natural gas,5.589
1412,Albania,2014,industry,Natural gas,6.836
1413,Albania,2015,industry,Natural gas,11.156
1414,Albania,2016,industry,Natural gas,10.035
1415,Albania,2017,industry,Natural gas,12.5
1416,Albania,2018,industry,Natural gas,7.38
1417,Albania,2019,industry,Natural gas,6.48
1418,Albania,2020,industry,Natural gas,6.479
1419,Austria,2009,industry,Natural gas,2352.883
1420,Austria,2010,industry,Natural gas,2538.018
1421,Austria,2011,industry,Natural gas,2532.298
1422,Austria,2012,industry,Natural gas,2516.719
1423,Austria,2013,industry,Natural gas,2606.118
1424,Austria,2014,industry,Natural gas,2541.853
1425,Austria,2015,industry,Natural gas,2556.808
1426,Austria,2016,industry,Natural gas,2609.971
1427,Austria,2017,industry,Natural gas,2644.283
1428,Austria,2018,industry,Natural gas,2680.414
1429,Austria,2019,industry,Natural gas,2715.36
1430,Austria,2020,industry,Natural gas,2632.051
1431,Bosnia and Herzegovina,2014,industry,Natural gas,62.274
1432,Bosnia and Herzegovina,2015,industry,Natural gas,72.614
1433,Bosnia and Herzegovina,2016,industry,Natural gas,75.989
1434,Bosnia and Herzegovina,2017,industry,Natural gas,85.471
1435,Bosnia and Herzegovina,2018,industry,Natural gas,87.06
1436,Bosnia and Herzegovina,2019,industry,Natural gas,76.419
1437,Bosnia and Herzegovina,2020,industry,Natural gas,59.093
1438,Belgium,2009,industry,Natural gas,3235.264
1439,Belgium,2010,industry,Natural gas,3777.122
1440,Belgium,2011,industry,Natural gas,3685.396
1441,Belgium,2012,industry,Natural gas,3740.925
1442,Belgium,2013,industry,Natural gas,3803.778
1443,Belgium,2014,industry,Natural gas,3661.588
1444,Belgium,2015,industry,Natural gas,3743.954
1445,Belgium,2016,industry,Natural gas,3801.663
1446,Belgium,2017,industry,Natural gas,4007.005
1447,Belgium,2018,industry,Natural gas,4034.966
1448,Belgium,2019,industry,Natural gas,3959.215
1449,Belgium,2020,industry,Natural gas,3867.997
1450,Bulgaria,2009,industry,Natural gas,660.293
1451,Bulgaria,2010,industry,Natural gas,697.45
1452,Bulgaria,2011,industry,Natural gas,843.334
1453,Bulgaria,2012,industry,Natural gas,756.258
1454,Bulgaria,2013,industry,Natural gas,759.962
1455,Bulgaria,2014,industry,Natural gas,782.556
1456,Bulgaria,2015,industry,Natural gas,918.887
1457,Bulgaria,2016,industry,Natural gas,919.774
1458,Bulgaria,2017,industry,Natural gas,928.881
1459,Bulgaria,2018,industry,Natural gas,896.598
1460,Bulgaria,2019,industry,Natural gas,825.959
1461,Bulgaria,2020,industry,Natural gas,848.657
1462,Cyprus,2009,industry,Natural gas,0.0
1463,Cyprus,2010,industry,Natural gas,0.0
1464,Cyprus,2011,industry,Natural gas,0.0
1465,Cyprus,2012,industry,Natural gas,0.0
1466,Cyprus,2013,industry,Natural gas,0.0
1467,Cyprus,2014,industry,Natural gas,0.0
1468,Cyprus,2015,industry,Natural gas,0.0
1469,Cyprus,2016,industry,Natural gas,0.0
1470,Cyprus,2017,industry,Natural gas,0.0
1471,Cyprus,2018,industry,Natural gas,0.0
1472,Cyprus,2019,industry,Natural gas,0.0
1473,Cyprus,2020,industry,Natural gas,0.0
1474,Czechia,2009,industry,Natural gas,1954.342
1475,Czechia,2010,industry,Natural gas,2216.509
1476,Czechia,2011,industry,Natural gas,2064.015
1477,Czechia,2012,industry,Natural gas,2037.274
1478,Czechia,2013,industry,Natural gas,2052.386
1479,Czechia,2014,industry,Natural gas,1905.954
1480,Czechia,2015,industry,Natural gas,1982.287
1481,Czechia,2016,industry,Natural gas,2015.225
1482,Czechia,2017,industry,Natural gas,2140.8
1483,Czechia,2018,industry,Natural gas,2023.73
1484,Czechia,2019,industry,Natural gas,2029.455
1485,Czechia,2020,industry,Natural gas,2033.926
1486,Germany,2009,industry,Natural gas,17397.559
1487,Germany,2010,industry,Natural gas,20153.76
1488,Germany,2011,industry,Natural gas,19497.514
1489,Germany,2012,industry,Natural gas,19597.664
1490,Germany,2013,industry,Natural gas,19638.491
1491,Germany,2014,industry,Natural gas,19228.921
1492,Germany,2015,industry,Natural gas,19198.968
1493,Germany,2016,industry,Natural gas,19991.739
1494,Germany,2017,industry,Natural gas,20883.661
1495,Germany,2018,industry,Natural gas,19605.587
1496,Germany,2019,industry,Natural gas,19475.698
1497,Germany,2020,industry,Natural gas,19401.211
1498,Denmark,2009,industry,Natural gas,661.721
1499,Denmark,2010,industry,Natural gas,713.14
1500,Denmark,2011,industry,Natural gas,713.638
1501,Denmark,2012,industry,Natural gas,683.328
1502,Denmark,2013,industry,Natural gas,676.325
1503,Denmark,2014,industry,Natural gas,683.397
1504,Denmark,2015,industry,Natural gas,657.959
1505,Denmark,2016,industry,Natural gas,642.565
1506,Denmark,2017,industry,Natural gas,687.726
1507,Denmark,2018,industry,Natural gas,716.107
1508,Denmark,2019,industry,Natural gas,676.84
1509,Denmark,2020,industry,Natural gas,667.2
1510,Estonia,2009,industry,Natural gas,98.431
1511,Estonia,2010,industry,Natural gas,114.23
1512,Estonia,2011,industry,Natural gas,113.607
1513,Estonia,2012,industry,Natural gas,119.153
1514,Estonia,2013,industry,Natural gas,146.324
1515,Estonia,2014,industry,Natural gas,97.786
1516,Estonia,2015,industry,Natural gas,94.304
1517,Estonia,2016,industry,Natural gas,106.492
1518,Estonia,2017,industry,Natural gas,95.453
1519,Estonia,2018,industry,Natural gas,109.017
1520,Estonia,2019,industry,Natural gas,99.484
1521,Estonia,2020,industry,Natural gas,94.636
1522,Greece,2009,industry,Natural gas,408.166
1523,Greece,2010,industry,Natural gas,373.534
1524,Greece,2011,industry,Natural gas,555.139
1525,Greece,2012,industry,Natural gas,508.379
1526,Greece,2013,industry,Natural gas,537.041
1527,Greece,2014,industry,Natural gas,463.759
1528,Greece,2015,industry,Natural gas,431.382
1529,Greece,2016,industry,Natural gas,551.182
1530,Greece,2017,industry,Natural gas,322.08
1531,Greece,2018,industry,Natural gas,320.543
1532,Greece,2019,industry,Natural gas,334.43
1533,Greece,2020,industry,Natural gas,496.0
1534,Spain,2009,industry,Natural gas,7528.806
1535,Spain,2010,industry,Natural gas,7766.38
1536,Spain,2011,industry,Natural gas,7698.947
1537,Spain,2012,industry,Natural gas,8444.59
1538,Spain,2013,industry,Natural gas,9035.669
1539,Spain,2014,industry,Natural gas,8754.914
1540,Spain,2015,industry,Natural gas,7369.837
1541,Spain,2016,industry,Natural gas,7923.367
1542,Spain,2017,industry,Natural gas,8063.846
1543,Spain,2018,industry,Natural gas,8413.285
1544,Spain,2019,industry,Natural gas,8600.731
1545,Spain,2020,industry,Natural gas,8047.156
1546,Finland,2009,industry,Natural gas,613.349
1547,Finland,2010,industry,Natural gas,694.647
1548,Finland,2011,industry,Natural gas,667.218
1549,Finland,2012,industry,Natural gas,619.411
1550,Finland,2013,industry,Natural gas,629.213
1551,Finland,2014,industry,Natural gas,601.354
1552,Finland,2015,industry,Natural gas,553.009
1553,Finland,2016,industry,Natural gas,527.736
1554,Finland,2017,industry,Natural gas,561.315
1555,Finland,2018,industry,Natural gas,536.189
1556,Finland,2019,industry,Natural gas,619.839
1557,Finland,2020,industry,Natural gas,627.127
1558,France,2009,industry,Natural gas,9612.705
1559,France,2010,industry,Natural gas,11148.026
1560,France,2011,industry,Natural gas,11939.505
1561,France,2012,industry,Natural gas,11709.562
1562,France,2013,industry,Natural gas,12077.861
1563,France,2014,industry,Natural gas,11296.399
1564,France,2015,industry,Natural gas,10859.655
1565,France,2016,industry,Natural gas,11195.757
1566,France,2017,industry,Natural gas,10530.952
1567,France,2018,industry,Natural gas,11000.445
1568,France,2019,industry,Natural gas,10501.914
1569,France,2020,industry,Natural gas,9946.241
1570,Georgia,2013,industry,Natural gas,150.585
1571,Georgia,2014,industry,Natural gas,161.093
1572,Georgia,2015,industry,Natural gas,179.344
1573,Georgia,2016,industry,Natural gas,164.347
1574,Georgia,2017,industry,Natural gas,193.862
1575,Georgia,2018,industry,Natural gas,192.984
1576,Georgia,2019,industry,Natural gas,197.473
1577,Georgia,2020,industry,Natural gas,207.912
1578,Croatia,2009,industry,Natural gas,505.911
1579,Croatia,2010,industry,Natural gas,511.608
1580,Croatia,2011,industry,Natural gas,480.417
1581,Croatia,2012,industry,Natural gas,389.789
1582,Croatia,2013,industry,Natural gas,350.838
1583,Croatia,2014,industry,Natural gas,351.892
1584,Croatia,2015,industry,Natural gas,340.735
1585,Croatia,2016,industry,Natural gas,356.814
1586,Croatia,2017,industry,Natural gas,386.467
1587,Croatia,2018,industry,Natural gas,382.986
1588,Croatia,2019,industry,Natural gas,400.609
1589,Croatia,2020,industry,Natural gas,390.32
1590,Hungary,2009,industry,Natural gas,886.178
1591,Hungary,2010,industry,Natural gas,968.981
1592,Hungary,2011,industry,Natural gas,975.623
1593,Hungary,2012,industry,Natural gas,816.66
1594,Hungary,2013,industry,Natural gas,1273.56
1595,Hungary,2014,industry,Natural gas,1252.171
1596,Hungary,2015,industry,Natural gas,1244.755
1597,Hungary,2016,industry,Natural gas,1294.786
1598,Hungary,2017,industry,Natural gas,1361.995
1599,Hungary,2018,industry,Natural gas,1431.298
1600,Hungary,2019,industry,Natural gas,1399.377
1601,Hungary,2020,industry,Natural gas,1377.429
1602,Ireland,2009,industry,Natural gas,516.107
1603,Ireland,2010,industry,Natural gas,532.003
1604,Ireland,2011,industry,Natural gas,583.158
1605,Ireland,2012,industry,Natural gas,640.327
1606,Ireland,2013,industry,Natural gas,659.956
1607,Ireland,2014,industry,Natural gas,739.603
1608,Ireland,2015,industry,Natural gas,789.239
1609,Ireland,2016,industry,Natural gas,840.08
1610,Ireland,2017,industry,Natural gas,874.916
1611,Ireland,2018,industry,Natural gas,926.639
1612,Ireland,2019,industry,Natural gas,952.017
1613,Ireland,2020,industry,Natural gas,933.29
1614,Iceland,2009,industry,Natural gas,0.0
1615,Iceland,2010,industry,Natural gas,0.0
1616,Iceland,2011,industry,Natural gas,0.0
1617,Iceland,2012,industry,Natural gas,0.0
1618,Iceland,2013,industry,Natural gas,0.0
1619,Iceland,2014,industry,Natural gas,0.0
1620,Iceland,2015,industry,Natural gas,0.0
1621,Iceland,2016,industry,Natural gas,0.0
1622,Iceland,2017,industry,Natural gas,0.0
1623,Iceland,2018,industry,Natural gas,0.0
1624,Iceland,2019,industry,Natural gas,0.0
1625,Iceland,2020,industry,Natural gas,0.0
1626,Italy,2009,industry,Natural gas,9897.055
1627,Italy,2010,industry,Natural gas,10350.408
1628,Italy,2011,industry,Natural gas,9307.825
1629,Italy,2012,industry,Natural gas,9043.035
1630,Italy,2013,industry,Natural gas,8731.019
1631,Italy,2014,industry,Natural gas,8546.475
1632,Italy,2015,industry,Natural gas,8273.28
1633,Italy,2016,industry,Natural gas,8361.93
1634,Italy,2017,industry,Natural gas,8870.592
1635,Italy,2018,industry,Natural gas,8649.122
1636,Italy,2019,industry,Natural gas,8540.577
1637,Italy,2020,industry,Natural gas,8081.339
1638,Lithuania,2009,industry,Natural gas,315.09
1639,Lithuania,2010,industry,Natural gas,338.048
1640,Lithuania,2011,industry,Natural gas,347.678
1641,Lithuania,2012,industry,Natural gas,359.953
1642,Lithuania,2013,industry,Natural gas,310.469
1643,Lithuania,2014,industry,Natural gas,297.764
1644,Lithuania,2015,industry,Natural gas,284.071
1645,Lithuania,2016,industry,Natural gas,287.747
1646,Lithuania,2017,industry,Natural gas,291.706
1647,Lithuania,2018,industry,Natural gas,311.154
1648,Lithuania,2019,industry,Natural gas,303.553
1649,Lithuania,2020,industry,Natural gas,290.216
1650,Luxembourg,2009,industry,Natural gas,293.647
1651,Luxembourg,2010,industry,Natural gas,309.524
1652,Luxembourg,2011,industry,Natural gas,316.044
1653,Luxembourg,2012,industry,Natural gas,303.612
1654,Luxembourg,2013,industry,Natural gas,283.328
1655,Luxembourg,2014,industry,Natural gas,281.496
1656,Luxembourg,2015,industry,Natural gas,277.347
1657,Luxembourg,2016,industry,Natural gas,280.856
1658,Luxembourg,2017,industry,Natural gas,267.459
1659,Luxembourg,2018,industry,Natural gas,278.704
1660,Luxembourg,2019,industry,Natural gas,269.52
1661,Luxembourg,2020,industry,Natural gas,229.183
1662,Latvia,2009,industry,Natural gas,212.016
1663,Latvia,2010,industry,Natural gas,242.433
1664,Latvia,2011,industry,Natural gas,173.495
1665,Latvia,2012,industry,Natural gas,181.513
1666,Latvia,2013,industry,Natural gas,142.691
1667,Latvia,2014,industry,Natural gas,119.862
